"";"Склад";"Тип";"Номер";"Име на материал";"Мярка";"Наличност";"Средна покупна цена";"Стойност по средна доставна цена";"Последна покупна цена";"Продажна цена";"Сума пр.цени";"Среден % надценка";"Основен доставчик";"Основен доставчик - обект";"Основен доставчик - лице за контакт";"Производител";"Блокиран";"Дата на последна промяна";"Спецификация";"Средна покупна цена без ДДС";"Последна покупна цена без ДДС";"Вид на продукта";"Промоции";"Договорена покупна цена";"Договорена покупна цена % то";"Договорена покупна цена от дата";"Договорена покупна цена до дата";"Последен доставчик";"Последен доставчик Oбект";"Последен доставчик Лице за контакт";"Алтернативен доставчик";"Алтернативен доставчик Oбект";"Алтернативен доставчик Лице за контакт";"Баркод";"Категории"
"Грешно";"Услуги";"Услуга";"45";"Фискализация";"броя";"";"0";"";"0";"49";"";"";"";"";"";"";"не";"06.04.2024  21:44:10";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Услуги";"Услуга";"46";"Инсталация софтуер 1 раб. място";"броя";"";"0";"";"0";"35";"";"";"";"";"";"";"не";"19.06.2024  8:59:41";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"47";"Инсталация и настройка търговски софтуер 1 раб. място";"броя";"";"0";"";"0";"64";"";"";"";"";"";"";"не";"19.06.2024  8:59:28";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Фискални системи"
"Грешно";"Услуги";"Услуга";"48";"Обучение";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  9:19:17";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"55";"Пълнене на тонер";"броя";"";"0";"";"0";"38";"";"";"";"";"";"";"не";"07.04.2024  9:39:27";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"69";"Профилактика";"броя";"";"0";"";"0";"15";"";"";"";"";"";"";"не";"07.04.2024  18:25:23";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"84";"Услуга последваща заверка метрология";"броя";"";"0";"";"0";"50";"";"";"";"";"";"";"не";"29.10.2024  16:11:22";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"88";"Обучение на час";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  9:14:05";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"101";"Монтаж на стойка";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  18:26:01";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"104";"МОНТАЖ НА ПЕРИФЕРИЯ";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  18:28:47";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"106";"Регистрация на ФУ";"броя";"";"0";"";"0";"14";"";"";"";"";"";"";"не";"07.04.2024  9:27:30";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"156";"Софтуер-доработка";"броя";"";"0";"";"0";"360";"";"";"";"";"";"";"не";"07.04.2024  18:29:27";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"161";"Програмиране на ФУ";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  18:30:07";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Услуги";"Услуга";"162";"Монтаж и настройка на хардуер и софтуер 1 раб. място";"броя";"";"0";"";"0";"128";"";"";"";"";"";"";"не";"19.06.2024  8:58:39";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"191";"Разработка на софтуерен модул";"броя";"";"0";"";"0";"360";"";"";"";"";"";"";"не";"06.04.2024  21:37:49";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"202";"Конвертиране база данни";"броя";"";"0";"";"0";"85";"";"";"";"";"";"";"не";"07.04.2024  9:44:12";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"215";"Смяна на КЛЕН";"броя";"";"0";"";"0";"36";"";"";"";"";"";"";"не";"07.04.2024  9:46:14";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"222";"Програмиране";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  18:31:25";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"291";"Служебни картодни";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"03.04.2024  14:35:39";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Услуги";"Услуга";"318";"Договор за сервиз на ФУ 6 месеца";"броя";"";"0";"";"0";"62";"";"";"";"";"";"";"не";"06.01.2025  21:45:22";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"319";"Договор за сервиз на ФУ 3 месеца";"броя";"";"0";"";"0";"48";"";"";"";"";"";"";"не";"06.01.2025  21:45:32";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"321";"Ремонт";"броя";"";"0";"";"0";"40";"";"";"";"";"";"";"не";"07.04.2024  9:40:24";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"334";"Договор за поддръжка на ФУ 1 месец";"броя";"";"0";"";"0";"9";"";"";"";"";"";"";"не";"07.04.2024  9:34:50";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"340";"Профилактика на компютри";"броя";"";"0";"";"0";"35";"";"";"";"";"";"";"не";"07.04.2024  18:32:53";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"357";"Бракуване на ФУ";"броя";"";"0";"";"0";"94";"";"";"";"";"";"";"не";"06.04.2024  21:45:19";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Услуги";"Услуга";"381";"Ремонт на фискално устройство";"броя";"";"0";"";"0";"96";"";"";"";"";"";"";"не";"06.04.2024  21:48:14";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Услуги";"Услуга";"421";"10% възнаграждение за посредника по чл.4, ал.1 без ДДС";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"07.04.2024  9:29:39";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"422";"0.2% възнаграждение за посредника по чл.4, ал.2 с включено Д";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"07.04.2024  9:22:16";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Аванс/Ваучер";"440";"Авансово плащане";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"24.01.2025  8:22:09";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"506";"Договор икономичен за 1 месец";"броя";"";"0";"";"0";"56";"";"";"";"";"";"";"не";"07.04.2024  9:12:59";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"513";"Монтаж и настройка на хардуер 1 раб. място";"броя";"";"0";"";"0";"64";"";"";"";"";"";"";"не";"19.06.2024  8:59:04";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"522";"Посещение до адрес извън работно време";"броя";"";"0";"";"0";"48";"";"";"";"";"";"";"не";"24.02.2023  14:46:27";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"523";"Договор за обслужване икономичен за 1 раб място";"броя";"";"0";"";"0";"46";"";"";"";"";"";"";"не";"07.04.2024  13:05:25";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"527";"Труд дистанционен сервиз на започнат час";"броя";"";"0";"";"0";"48";"";"";"";"";"";"";"не";"19.07.2024  9:29:44";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"531";"Транспорт на км";"броя";"";"0";"";"0";"0.38";"";"";"";"";"";"";"не";"06.04.2024  21:42:28";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"542";"Труд на започнат час";"броя";"";"0";"";"0";"54";"";"";"";"";"";"";"не";"07.05.2024  15:33:39";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"586";"test";"броя";"";"0";"";"0";"0.2";"";"";"";"";"";"";"не";"07.04.2024  9:30:25";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"595";"Паспорт Дубликат";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  9:37:32";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"697";"Доставка";"броя";"";"0";"";"0";"16.9";"";"";"";"";"";"";"не";"07.04.2024  9:35:44";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"703";"0.1% възнаграждение за посредника по чл.4, ал.2 с включено Д";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"07.04.2024  9:26:26";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"706";"Ремонт на Лаптоп";"броя";"";"0";"";"0";"120";"";"";"";"";"";"";"не";"10.04.2024  18:28:47";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"719";"Труд на започнат час извън работно време";"броя";"";"0";"";"0";"65";"";"";"";"";"";"";"не";"07.04.2024  9:31:32";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"728";"Прочитане на КЛЕН";"броя";"";"0";"";"0";"22";"";"";"";"";"";"";"не";"11.03.2022  14:36:17";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"775";"Настройка на камера";"броя";"";"0";"";"0";"64";"";"";"";"";"";"";"не";"25.03.2022  11:14:33";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"781";"Такса абонаментен договор за СИМ Дейзи 3 месеца";"броя";"";"0";"";"0";"52";"";"";"";"";"";"";"не";"20.12.2023  11:28:19";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"824";"Труд за мигриране на търговски софтуер";"броя";"";"0";"";"0";"40";"";"";"";"";"";"";"не";"31.05.2022  11:33:42";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"825";"Труд за местене на търговска техника";"броя";"";"0";"";"0";"64";"";"";"";"";"";"";"не";"31.05.2022  11:34:09";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"844";"Дъл-мо въз-ние от пр-ция за поставяне на POS терм.май 2023";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"07.04.2024  9:32:51";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"848";"Настройка четец";"броя";"";"0";"";"0";"25";"";"";"";"";"";"";"не";"07.04.2024  9:38:30";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"850";"Договор за обслужване Стандарт доп. раб. място";"броя";"";"0";"";"0";"18";"";"";"";"";"";"";"не";"04.01.2023  9:49:26";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Договори подръжка"
"Грешно";"Услуги";"Услуга";"851";"Договор за обслужване икономичен за доп.раб.място";"броя";"";"0";"";"0";"8";"";"";"";"";"";"";"не";"04.03.2024  13:07:53";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"854";"Дистанционна настройка";"броя";"";"0";"";"0";"60";"";"";"";"";"";"";"не";"18.07.2022  14:14:17";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"896";"Труд дистанционен сервиз на започнат час извън раб време";"броя";"";"0";"";"0";"78";"";"";"";"";"";"";"не";"19.07.2024  10:53:23";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"923";"Престой";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"13.01.2023  10:35:56";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"934";"Дъл-мо въз-ние от пр-ция за поставяне на POS терм.юни 2023";"броя";"";"0";"";"0";"108";"";"";"";"";"";"";"не";"07.04.2024  9:45:13";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"937";"ТРАНСПОРТНА УСЛУГА";"броя";"";"14.4";"";"14.4";"15";"";"4.16";"";"";"";"";"не";"27.06.2024  9:09:16";"";"12";"12";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"938";"Договор икономичен за доп. раб. място на месец";"броя";"";"0";"";"0";"10";"";"";"";"";"";"";"не";"07.04.2024  9:24:55";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"940";"Монтаж и настройка на камера";"броя";"";"0";"";"0";"68";"";"";"";"";"";"";"не";"10.04.2024  18:17:26";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"945";"Труд на започнат час в извънработно време";"броя";"";"0";"";"0";"130";"";"";"";"";"";"";"не";"12.04.2023  11:36:02";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"946";"Комисионна по чл. 4, ал. 1 за Март 2025";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"07.04.2025  15:51:03";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"947";"Комисионна по чл. 4, ал. 2 за Март 2025";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"07.04.2025  15:51:30";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"959";"Отваряне/затваряне устройство";"броя";"";"13.2";"";"13.2";"13.2";"";"0";"";"";"";"";"не";"12.06.2023  10:08:42";"";"11";"11";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"982";"Смяна SIM карта";"броя";"";"47.99";"";"47.99";"49";"";"2.1";"";"";"";"";"не";"07.08.2023  16:45:07";"";"39.99";"39.99";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Услуги"
"Грешно";"Услуги";"Услуга";"1012";"Паркинг";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"31.10.2023  18:59:00";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Услуги";"Услуга";"1013";"Набиране артикул 1 бр";"броя";"";"0";"";"0";"0.8";"";"";"";"";"";"";"не";"31.10.2023  19:02:35";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Рецепти";"Рецепта";"1015";"Кабел везна";"броя";"";"0";"";"0";"24";"";"";"";"";"";"";"не";"06.04.2024  21:36:16";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Услуги";"Услуга";"1037";"Консултантска дейност";"броя";"";"0";"";"0";"1";"";"";"";"";"";"";"не";"27.02.2024  14:22:49";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"949";"Микроинвест код за актуализация";"броя";"-8.000";"60.87";"-486.96";"60.87";"121.75";"-974";"100.01";"";"";"";"";"не";"17.04.2025  16:26:34";"";"50.73";"50.73";"";"0";"";"";"";"";"МИКРОИНВЕСТ - ООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"27";"Такса СИМ карти НАП Датекс 12 месеца";"броя";"-7.000";"54";"-378";"54";"78";"-546";"44.44";"";"";"";"";"не";"25.04.2025  19:06:45";"";"45";"45";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Договори подръжка"
"Грешно";"Склад";"Материал";"579";"Букса за захранване на камера M TT-BC01";"броя";"-4.000";"0.54";"-2.16";"0.54";"2";"-8";"270.37";"";"";"";"";"не";"23.10.2024  9:42:04";"";"0.45";"0.45";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Букси"
"Грешно";"Склад";"Материал";"801";"Замбу KDS годишен абонамент";"броя";"-4.000";"0";"0";"0";"144";"-576";"";"";"";"";"";"не";"28.01.2025  14:19:42";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"МИСТРАЛ"
"Грешно";"Склад";"Материал";"20";"Букса за DC захранване Female, DC-06FT";"броя";"-3.000";"0.66";"-1.98";"0.66";"2";"-6";"203.03";"";"";"";"";"не";"";"";"0.55";"0.55";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Букси"
"Грешно";"Склад";"Материал";"654";"Активиране сим карта";"броя";"-3.000";"9.6";"-28.8";"9.6";"10";"-30";"4.16";"";"";"";"";"не";"12.11.2024  17:12:35";"";"8";"8";"";"0";"";"";"";"";"ДЕЙЗИ ТЕХНОЛОДЖИ - ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"956";"Мистрал 3 Back office - месечен абонамент";"броя";"-3.000";"0";"0";"0";"20";"-60";"";"";"";"";"";"не";"09.04.2025  13:24:09";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"МИСТРАЛ"
"Грешно";"Склад";"Материал";"981";"Microsoft Office Pro Plus 2021/ Електронен лиценз за Windows";"броя";"-3.000";"44";"-132";"44";"55";"-165";"25";"";"";"";"";"не";"25.04.2025  19:06:47";"";"36.67";"36.67";"";"0";"";"";"";"";"POWER ONLINE SHOP S.R.L.";"";"";"";"";"";"";"Софтуер"
"Грешно";"Склад";"Материал";"1038";"Microsoft Windows 10 Pro, Дигитален";"броя";"-3.000";"28";"-84";"28";"45";"-135";"60.71";"";"";"";"";"не";"10.03.2025  8:55:23";"";"23.33";"23.33";"";"0";"";"";"";"";"POWER ONLINE SHOP S.R.L.";"";"";"";"";"";"";"MICROSOFT"
